14188544;JPEG_25_ARITH
7389184;JPEG_25_ARITH_YCBCR
31907840;JPEG_25_NOOPT
16252928;JPEG_25_NOOPT_YCBCR
19472384;JPEG_25_OPTIM
10260480;JPEG_25_OPTIM_YCBCR
21770240;JPEG_50_ARITH
10309632;JPEG_50_ARITH_YCBCR
39673856;JPEG_50_NOOPT
18964480;JPEG_50_NOOPT_YCBCR
27697152;JPEG_50_OPTIM
13209600;JPEG_50_OPTIM_YCBCR
31940608;JPEG_75_ARITH
14213120;JPEG_75_ARITH_YCBCR
50536448;JPEG_75_NOOPT
23076864;JPEG_75_NOOPT_YCBCR
38936576;JPEG_75_OPTIM
17543168;JPEG_75_OPTIM_YCBCR
36257792;JPEG_80_ARITH
15876096;JPEG_80_ARITH_YCBCR
55058432;JPEG_80_NOOPT
24887296;JPEG_80_NOOPT_YCBCR
43520000;JPEG_80_OPTIM
19206144;JPEG_80_OPTIM_YCBCR
41951232;JPEG_85_ARITH
18157568;JPEG_85_ARITH_YCBCR
61231104;JPEG_85_NOOPT
27389952;JPEG_85_NOOPT_YCBCR
49848320;JPEG_85_OPTIM
21794816;JPEG_85_OPTIM_YCBCR
51728384;JPEG_90_ARITH
22102016;JPEG_90_ARITH_YCBCR
72200192;JPEG_90_NOOPT
31645696;JPEG_90_NOOPT_YCBCR
60571648;JPEG_90_OPTIM
25980928;JPEG_90_OPTIM_YCBCR
71499776;JPEG_95_ARITH
30085120;JPEG_95_ARITH_YCBCR
94949376;JPEG_95_NOOPT
40886272;JPEG_95_NOOPT_YCBCR
81907712;JPEG_95_OPTIM
34648064;JPEG_95_OPTIM_YCBCR
120913920;JPEG_BEST_ARITH
58380288;JPEG_BEST_ARITH_YCBCR
149028864;JPEG_BEST_NOOPT
73093120;JPEG_BEST_NOOPT_YCBCR
131006464;JPEG_BEST_OPTIM
63307776;JPEG_BEST_OPTIM_YCBCR
120094720;PNG_BEST
131559424;PNG_FAST
52842496;PNGQ_BEST
54558720;PNGQ_FAST
