PNGQ_FAST;24,8;227,3;227,3
PNGQ_BEST;29,9;188,2;188,2
PNG_FAST;10,8;523,5;523,5
PNG_BEST;24,8;227,2;227,2
JPEG_BEST_NOOPT;10,1;555,5;555,5
JPEG_BEST_OPTIM;10,2;551,0;551,0
JPEG_BEST_ARITH;17,8;315,6;315,6
JPEG_BEST_NOOPT_YCBCR;9,6;588,0;588,0
JPEG_BEST_OPTIM_YCBCR;10,0;564,0;564,0
JPEG_BEST_ARITH_YCBCR;11,6;485,0;485,0
JPEG_95_NOOPT;10,6;533,7;533,7
JPEG_95_OPTIM;9,9;570,2;570,2
JPEG_95_ARITH;12,7;444,3;444,3
JPEG_95_NOOPT_YCBCR;9,8;575,8;575,8
JPEG_95_OPTIM_YCBCR;11,2;503,2;503,2
JPEG_95_ARITH_YCBCR;10,0;565,6;565,6
JPEG_90_NOOPT;10,3;549,4;549,4
JPEG_90_OPTIM;9,9;568,1;568,1
JPEG_90_ARITH;11,0;509,7;509,7
JPEG_90_NOOPT_YCBCR;10,2;552,9;552,9
JPEG_90_OPTIM_YCBCR;9,8;575,8;575,8
JPEG_90_ARITH_YCBCR;10,2;554,2;554,2
JPEG_85_NOOPT;10,6;532,9;532,9
JPEG_85_OPTIM;9,9;567,4;567,4
JPEG_85_ARITH;10,0;561,7;561,7
JPEG_85_NOOPT_YCBCR;10,1;554,9;554,9
JPEG_85_OPTIM_YCBCR;10,6;531,6;531,6
JPEG_85_ARITH_YCBCR;10,2;553,3;553,3
JPEG_80_NOOPT;10,5;534,5;534,5
JPEG_80_OPTIM;10,0;564,3;564,3
JPEG_80_ARITH;11,0;511,5;511,5
JPEG_80_NOOPT_YCBCR;10,6;533,8;533,8
JPEG_80_OPTIM_YCBCR;9,8;575,5;575,5
JPEG_80_ARITH_YCBCR;10,5;538,0;538,0
JPEG_75_NOOPT;9,7;582,6;582,6
JPEG_75_OPTIM;10,9;516,6;516,6
JPEG_75_ARITH;10,3;546,7;546,7
JPEG_75_NOOPT_YCBCR;10,2;554,6;554,6
JPEG_75_OPTIM_YCBCR;9,9;567,3;567,3
JPEG_75_ARITH_YCBCR;10,2;551,1;551,1
JPEG_50_NOOPT;10,6;531,3;531,3
JPEG_50_OPTIM;10,0;562,5;562,5
JPEG_50_ARITH;10,2;554,5;554,5
JPEG_50_NOOPT_YCBCR;10,0;560,4;560,4
JPEG_50_OPTIM_YCBCR;9,4;598,5;598,5
JPEG_50_ARITH_YCBCR;10,7;524,9;524,9
JPEG_25_NOOPT;9,9;566,9;566,9
JPEG_25_OPTIM;10,6;530,8;530,8
JPEG_25_ARITH;10,0;565,9;565,9
JPEG_25_NOOPT_YCBCR;9,9;568,8;568,8
JPEG_25_OPTIM_YCBCR;10,6;529,1;529,1
JPEG_25_ARITH_YCBCR;9,7;583,6;583,6
