PNG_FAST;failed to seed tile z12,x1995,y2550; 138,1;368,2;368,2
JPEG_50_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 97,6;521,1;521,1
JPEG_80_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 98,4;516,7;516,7
JPEG_95_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 97,8;520,2;520,2
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 101,0;503,4;503,4
