PNG_FAST;failed to seed tile z12,x1995,y2550; 139,1;365,5;365,5
JPEG_50_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 96,3;527,9;527,9
JPEG_80_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 101,9;498,8;498,8
JPEG_95_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 102,2;497,3;497,3
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 100,1;508,0;508,0
