PNG_FAST;failed to seed tile z12,x1995,y2550; 139,4;364,7;364,7
JPEG_50_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 98,2;517,7;517,7
JPEG_80_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 96,5;527,0;527,0
JPEG_95_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 98,7;515,4;515,4
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 100,2;507,7;507,7
