PNG_FAST;failed to seed tile z12,x1995,y2550; 135,1;376,4;376,4
JPEG_50_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 98,2;517,8;517,8
JPEG_80_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 97,6;521,2;521,2
JPEG_95_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 98,4;516,9;516,9
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 99,7;510,2;510,2
