PNG_FAST;failed to seed tile z12,x1995,y2550; 140,7;361,4;361,4
JPEG_50_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 97,6;520,9;520,9
JPEG_80_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 99,0;513,6;513,6
JPEG_95_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 99,6;510,4;510,4
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z12,x1995,y2550; 100,0;508,5;508,5
