PNGQ_FAST;8,7;1085,3;1085,3
PNGQ_BEST;15,0;630,0;630,0
PNG_FAST;4,7;2013,7;2013,7
PNG_BEST;17,7;534,4;534,4
JPEG_BEST_NOOPT;4,4;2170,7;2170,7
JPEG_BEST_OPTIM;5,4;1753,1;1753,1
JPEG_BEST_ARITH;8,1;1172,9;1172,9
JPEG_BEST_NOOPT_YCBCR;3,5;2662,2;2662,2
JPEG_BEST_OPTIM_YCBCR;3,9;2415,0;2415,0
JPEG_BEST_ARITH_YCBCR;4,5;2095,6;2095,6
JPEG_95_NOOPT;4,0;2364,5;2364,5
JPEG_95_OPTIM;5,3;1796,4;1796,4
JPEG_95_ARITH;7,2;1312,8;1312,8
JPEG_95_NOOPT_YCBCR;3,2;2945,5;2945,5
JPEG_95_OPTIM_YCBCR;3,8;2517,1;2517,1
JPEG_95_ARITH_YCBCR;4,3;2216,7;2216,7
JPEG_90_NOOPT;3,7;2535,1;2535,1
JPEG_90_OPTIM;5,3;1783,3;1783,3
JPEG_90_ARITH;7,0;1345,8;1345,8
JPEG_90_NOOPT_YCBCR;3,2;2909,6;2909,6
JPEG_90_OPTIM_YCBCR;3,7;2574,4;2574,4
JPEG_90_ARITH_YCBCR;4,0;2372,5;2372,5
JPEG_85_NOOPT;4,2;2251,0;2251,0
JPEG_85_OPTIM;5,2;1818,4;1818,4
JPEG_85_ARITH;6,5;1458,0;1458,0
JPEG_85_NOOPT_YCBCR;3,5;2679,6;2679,6
JPEG_85_OPTIM_YCBCR;3,8;2458,5;2458,5
JPEG_85_ARITH_YCBCR;3,6;2596,2;2596,2
JPEG_80_NOOPT;4,1;2278,6;2278,6
JPEG_80_OPTIM;5,1;1862,0;1862,0
JPEG_80_ARITH;6,2;1532,7;1532,7
JPEG_80_NOOPT_YCBCR;3,6;2657,4;2657,4
JPEG_80_OPTIM_YCBCR;3,6;2615,7;2615,7
JPEG_80_ARITH_YCBCR;3,6;2598,2;2598,2
JPEG_75_NOOPT;4,0;2380,8;2380,8
JPEG_75_OPTIM;4,8;1967,3;1967,3
JPEG_75_ARITH;6,0;1587,2;1587,2
JPEG_75_NOOPT_YCBCR;3,8;2514,6;2514,6
JPEG_75_OPTIM_YCBCR;3,7;2536,5;2536,5
JPEG_75_ARITH_YCBCR;3,6;2626,7;2626,7
JPEG_50_NOOPT;3,9;2416,1;2416,1
JPEG_50_OPTIM;5,0;1893,0;1893,0
JPEG_50_ARITH;5,7;1668,9;1668,9
JPEG_50_NOOPT_YCBCR;3,5;2669,1;2669,1
JPEG_50_OPTIM_YCBCR;3,8;2474,4;2474,4
JPEG_50_ARITH_YCBCR;3,7;2578,3;2578,3
JPEG_25_NOOPT;3,9;2435,7;2435,7
JPEG_25_OPTIM;5,3;1786,7;1786,7
JPEG_25_ARITH;5,5;1729,8;1729,8
JPEG_25_NOOPT_YCBCR;3,5;2672,4;2672,4
JPEG_25_OPTIM_YCBCR;3,8;2518,2;2518,2
JPEG_25_ARITH_YCBCR;3,6;2643,5;2643,5
