PNGQ_FAST;8,8;1075,8;1075,8
PNGQ_BEST;14,9;633,2;633,2
PNG_FAST;4,8;1958,0;1958,0
PNG_BEST;17,9;526,5;526,5
JPEG_BEST_NOOPT;4,0;2338,0;2338,0
JPEG_BEST_OPTIM;5,5;1732,3;1732,3
JPEG_BEST_ARITH;8,5;1109,9;1109,9
JPEG_BEST_NOOPT_YCBCR;3,6;2633,9;2633,9
JPEG_BEST_OPTIM_YCBCR;3,6;2623,6;2623,6
JPEG_BEST_ARITH_YCBCR;4,9;1940,4;1940,4
JPEG_95_NOOPT;3,9;2397,5;2397,5
JPEG_95_OPTIM;5,2;1826,6;1826,6
JPEG_95_ARITH;7,3;1292,9;1292,9
JPEG_95_NOOPT_YCBCR;3,7;2557,5;2557,5
JPEG_95_OPTIM_YCBCR;4,0;2341,9;2341,9
JPEG_95_ARITH_YCBCR;4,3;2198,5;2198,5
JPEG_90_NOOPT;3,9;2408,9;2408,9
JPEG_90_OPTIM;5,1;1840,0;1840,0
JPEG_90_ARITH;6,7;1412,5;1412,5
JPEG_90_NOOPT_YCBCR;3,6;2598,6;2598,6
JPEG_90_OPTIM_YCBCR;3,9;2414,4;2414,4
JPEG_90_ARITH_YCBCR;4,1;2304,4;2304,4
JPEG_85_NOOPT;4,0;2358,1;2358,1
JPEG_85_OPTIM;5,3;1785,9;1785,9
JPEG_85_ARITH;6,3;1489,8;1489,8
JPEG_85_NOOPT_YCBCR;3,6;2643,6;2643,6
JPEG_85_OPTIM_YCBCR;3,8;2481,8;2481,8
JPEG_85_ARITH_YCBCR;3,7;2524,4;2524,4
JPEG_80_NOOPT;3,9;2413,0;2413,0
JPEG_80_OPTIM;5,2;1824,3;1824,3
JPEG_80_ARITH;6,2;1519,9;1519,9
JPEG_80_NOOPT_YCBCR;3,7;2536,0;2536,0
JPEG_80_OPTIM_YCBCR;3,5;2691,1;2691,1
JPEG_80_ARITH_YCBCR;3,6;2615,3;2615,3
JPEG_75_NOOPT;4,3;2216,3;2216,3
JPEG_75_OPTIM;5,2;1827,0;1827,0
JPEG_75_ARITH;5,9;1591,9;1591,9
JPEG_75_NOOPT_YCBCR;3,5;2692,2;2692,2
JPEG_75_OPTIM_YCBCR;3,8;2477,4;2477,4
JPEG_75_ARITH_YCBCR;3,8;2485,6;2485,6
JPEG_50_NOOPT;4,2;2267,4;2267,4
JPEG_50_OPTIM;5,2;1828,7;1828,7
JPEG_50_ARITH;5,6;1693,9;1693,9
JPEG_50_NOOPT_YCBCR;3,7;2525,8;2525,8
JPEG_50_OPTIM_YCBCR;3,4;2742,9;2742,9
JPEG_50_ARITH_YCBCR;3,5;2670,4;2670,4
JPEG_25_NOOPT;4,2;2228,2;2228,2
JPEG_25_OPTIM;5,0;1880,0;1880,0
JPEG_25_ARITH;5,3;1786,4;1786,4
JPEG_25_NOOPT_YCBCR;3,2;2917,4;2917,4
JPEG_25_OPTIM_YCBCR;3,6;2640,3;2640,3
JPEG_25_ARITH_YCBCR;3,4;2772,2;2772,2
