
8364032;JPEG_25_ARITH
4653056;JPEG_25_ARITH_YCBCR
27115520;JPEG_25_NOOPT
14536704;JPEG_25_NOOPT_YCBCR
14237696;JPEG_25_OPTIM
7872512;JPEG_25_OPTIM_YCBCR
11378688;JPEG_50_ARITH
5894144;JPEG_50_ARITH_YCBCR
30388224;JPEG_50_NOOPT
15650816;JPEG_50_NOOPT_YCBCR
17612800;JPEG_50_OPTIM
9240576;JPEG_50_OPTIM_YCBCR
15101952;JPEG_75_ARITH
7380992;JPEG_75_ARITH_YCBCR
34578432;JPEG_75_NOOPT
17072128;JPEG_75_NOOPT_YCBCR
21807104;JPEG_75_OPTIM
10846208;JPEG_75_OPTIM_YCBCR
16523264;JPEG_80_ARITH
7974912;JPEG_80_ARITH_YCBCR
36040704;JPEG_80_NOOPT
17608704;JPEG_80_NOOPT_YCBCR
23445504;JPEG_80_OPTIM
11403264;JPEG_80_OPTIM_YCBCR
18382848;JPEG_85_ARITH
8720384;JPEG_85_ARITH_YCBCR
38084608;JPEG_85_NOOPT
18272256;JPEG_85_NOOPT_YCBCR
25382912;JPEG_85_OPTIM
12144640;JPEG_85_OPTIM_YCBCR
21225472;JPEG_90_ARITH
9834496;JPEG_90_ARITH_YCBCR
41435136;JPEG_90_NOOPT
19386368;JPEG_90_NOOPT_YCBCR
28311552;JPEG_90_OPTIM
13225984;JPEG_90_OPTIM_YCBCR
26349568;JPEG_95_ARITH
11661312;JPEG_95_ARITH_YCBCR
47755264;JPEG_95_NOOPT
21680128;JPEG_95_NOOPT_YCBCR
33214464;JPEG_95_OPTIM
15073280;JPEG_95_OPTIM_YCBCR
36122624;JPEG_BEST_ARITH
16363520;JPEG_BEST_ARITH_YCBCR
62562304;JPEG_BEST_NOOPT
28303360;JPEG_BEST_NOOPT_YCBCR
42385408;JPEG_BEST_OPTIM
19451904;JPEG_BEST_OPTIM_YCBCR
12431360;PNG_BEST
20070400;PNG_FAST
8024064;PNGQ_BEST
9674752;PNGQ_FAST
