
8339456;JPEG_25_ARITH
4640768;JPEG_25_ARITH_YCBCR
27107328;JPEG_25_NOOPT
14553088;JPEG_25_NOOPT_YCBCR
14237696;JPEG_25_OPTIM
7876608;JPEG_25_OPTIM_YCBCR
11370496;JPEG_50_ARITH
5902336;JPEG_50_ARITH_YCBCR
30392320;JPEG_50_NOOPT
15646720;JPEG_50_NOOPT_YCBCR
17620992;JPEG_50_OPTIM
9248768;JPEG_50_OPTIM_YCBCR
15093760;JPEG_75_ARITH
7372800;JPEG_75_ARITH_YCBCR
34566144;JPEG_75_NOOPT
17063936;JPEG_75_NOOPT_YCBCR
21815296;JPEG_75_OPTIM
10838016;JPEG_75_OPTIM_YCBCR
16515072;JPEG_80_ARITH
7979008;JPEG_80_ARITH_YCBCR
36048896;JPEG_80_NOOPT
17596416;JPEG_80_NOOPT_YCBCR
23441408;JPEG_80_OPTIM
11399168;JPEG_80_OPTIM_YCBCR
18370560;JPEG_85_ARITH
8724480;JPEG_85_ARITH_YCBCR
38084608;JPEG_85_NOOPT
18264064;JPEG_85_NOOPT_YCBCR
25382912;JPEG_85_OPTIM
12132352;JPEG_85_OPTIM_YCBCR
21241856;JPEG_90_ARITH
9830400;JPEG_90_ARITH_YCBCR
41439232;JPEG_90_NOOPT
19369984;JPEG_90_NOOPT_YCBCR
28307456;JPEG_90_OPTIM
13225984;JPEG_90_OPTIM_YCBCR
26341376;JPEG_95_ARITH
11665408;JPEG_95_ARITH_YCBCR
47759360;JPEG_95_NOOPT
21671936;JPEG_95_NOOPT_YCBCR
33222656;JPEG_95_OPTIM
15040512;JPEG_95_OPTIM_YCBCR
36114432;JPEG_BEST_ARITH
16367616;JPEG_BEST_ARITH_YCBCR
62582784;JPEG_BEST_NOOPT
28295168;JPEG_BEST_NOOPT_YCBCR
42393600;JPEG_BEST_OPTIM
19456000;JPEG_BEST_OPTIM_YCBCR
12439552;PNG_BEST
20049920;PNG_FAST
8024064;PNGQ_BEST
9666560;PNGQ_FAST
