PNGQ_FAST;8,5;1115,3;1115,3
PNGQ_BEST;14,8;639,0;639,0
PNG_FAST;4,8;1978,1;1978,1
PNG_BEST;17,6;538,0;538,0
JPEG_BEST_NOOPT;4,2;2246,4;2246,4
JPEG_BEST_OPTIM;5,3;1779,5;1779,5
JPEG_BEST_ARITH;8,0;1180,0;1180,0
JPEG_BEST_NOOPT_YCBCR;3,8;2508,0;2508,0
JPEG_BEST_OPTIM_YCBCR;3,7;2584,4;2584,4
JPEG_BEST_ARITH_YCBCR;4,7;1997,1;1997,1
JPEG_95_NOOPT;4,1;2278,8;2278,8
JPEG_95_OPTIM;5,2;1808,1;1808,1
JPEG_95_ARITH;7,3;1300,5;1300,5
JPEG_95_NOOPT_YCBCR;3,3;2878,7;2878,7
JPEG_95_OPTIM_YCBCR;3,7;2553,4;2553,4
JPEG_95_ARITH_YCBCR;4,2;2273,0;2273,0
JPEG_90_NOOPT;4,2;2230,4;2230,4
JPEG_90_OPTIM;5,1;1867,1;1867,1
JPEG_90_ARITH;6,9;1361,6;1361,6
JPEG_90_NOOPT_YCBCR;3,4;2739,2;2739,2
JPEG_90_OPTIM_YCBCR;3,6;2603,0;2603,0
JPEG_90_ARITH_YCBCR;4,0;2356,5;2356,5
JPEG_85_NOOPT;3,8;2464,6;2464,6
JPEG_85_OPTIM;5,2;1816,5;1816,5
JPEG_85_ARITH;6,7;1415,2;1415,2
JPEG_85_NOOPT_YCBCR;3,4;2806,1;2806,1
JPEG_85_OPTIM_YCBCR;3,7;2538,3;2538,3
JPEG_85_ARITH_YCBCR;3,8;2467,2;2467,2
JPEG_80_NOOPT;4,0;2373,0;2373,0
JPEG_80_OPTIM;5,1;1852,3;1852,3
JPEG_80_ARITH;6,1;1558,6;1558,6
JPEG_80_NOOPT_YCBCR;3,5;2668,3;2668,3
JPEG_80_OPTIM_YCBCR;3,6;2654,3;2654,3
JPEG_80_ARITH_YCBCR;3,9;2393,1;2393,1
JPEG_75_NOOPT;4,3;2175,0;2175,0
JPEG_75_OPTIM;5,0;1891,9;1891,9
JPEG_75_ARITH;6,2;1530,7;1530,7
JPEG_75_NOOPT_YCBCR;3,8;2484,4;2484,4
JPEG_75_OPTIM_YCBCR;3,8;2498,8;2498,8
JPEG_75_ARITH_YCBCR;3,6;2599,3;2599,3
JPEG_50_NOOPT;4,1;2313,8;2313,8
JPEG_50_OPTIM;5,0;1873,9;1873,9
JPEG_50_ARITH;5,3;1785,6;1785,6
JPEG_50_NOOPT_YCBCR;3,5;2665,6;2665,6
JPEG_50_OPTIM_YCBCR;3,6;2627,2;2627,2
JPEG_50_ARITH_YCBCR;3,5;2714,4;2714,4
JPEG_25_NOOPT;4,0;2366,6;2366,6
JPEG_25_OPTIM;5,2;1826,6;1826,6
JPEG_25_ARITH;5,4;1749,1;1749,1
JPEG_25_NOOPT_YCBCR;3,7;2555,5;2555,5
JPEG_25_OPTIM_YCBCR;3,7;2573,3;2573,3
JPEG_25_ARITH_YCBCR;3,6;2630,4;2630,4
