PNGQ_FAST;12,5;756,9;756,9
PNGQ_BEST;15,8;597,6;597,6
PNG_FAST;11,5;824,4;824,4
PNG_BEST;20,8;455,2;455,2
JPEG_BEST_NOOPT;11,1;847,9;847,9
JPEG_BEST_OPTIM;14,4;656,4;656,4
JPEG_BEST_ARITH;11,7;808,3;808,3
JPEG_BEST_NOOPT_YCBCR;12,6;750,7;750,7
JPEG_BEST_OPTIM_YCBCR;11,8;798,7;798,7
JPEG_BEST_ARITH_YCBCR;12,1;782,8;782,8
JPEG_95_NOOPT;11,9;791,3;791,3
JPEG_95_OPTIM;12,8;735,8;735,8
JPEG_95_ARITH;12,3;765,9;765,9
JPEG_95_NOOPT_YCBCR;11,0;856,7;856,7
JPEG_95_OPTIM_YCBCR;11,9;794,6;794,6
JPEG_95_ARITH_YCBCR;12,8;737,3;737,3
JPEG_90_NOOPT;12,5;755,9;755,9
JPEG_90_OPTIM;12,0;785,1;785,1
JPEG_90_ARITH;12,9;730,5;730,5
JPEG_90_NOOPT_YCBCR;11,1;848,6;848,6
JPEG_90_OPTIM_YCBCR;12,9;734,8;734,8
JPEG_90_ARITH_YCBCR;12,1;781,2;781,2
JPEG_85_NOOPT;11,9;793,7;793,7
JPEG_85_OPTIM;11,5;824,2;824,2
JPEG_85_ARITH;12,9;731,2;731,2
JPEG_85_NOOPT_YCBCR;14,6;648,6;648,6
JPEG_85_OPTIM_YCBCR;11,8;797,6;797,6
JPEG_85_ARITH_YCBCR;11,8;799,3;799,3
JPEG_80_NOOPT;13,7;690,4;690,4
JPEG_80_OPTIM;11,0;858,2;858,2
JPEG_80_ARITH;12,3;767,4;767,4
JPEG_80_NOOPT_YCBCR;10,8;871,8;871,8
JPEG_80_OPTIM_YCBCR;13,8;683,2;683,2
JPEG_80_ARITH_YCBCR;10,9;870,8;870,8
JPEG_75_NOOPT;12,9;733,0;733,0
JPEG_75_OPTIM;11,0;860,0;860,0
JPEG_75_ARITH;12,1;780,6;780,6
JPEG_75_NOOPT_YCBCR;12,7;743,8;743,8
JPEG_75_OPTIM_YCBCR;11,7;808,1;808,1
JPEG_75_ARITH_YCBCR;12,8;739,8;739,8
JPEG_50_NOOPT;11,1;849,2;849,2
JPEG_50_OPTIM;13,1;720,1;720,1
JPEG_50_ARITH;12,6;748,5;748,5
JPEG_50_NOOPT_YCBCR;12,5;755,9;755,9
JPEG_50_OPTIM_YCBCR;11,2;847,2;847,2
JPEG_50_ARITH_YCBCR;11,8;803,0;803,0
JPEG_25_NOOPT;12,6;748,0;748,0
JPEG_25_OPTIM;12,6;748,9;748,9
JPEG_25_ARITH;12,8;737,2;737,2
JPEG_25_NOOPT_YCBCR;11,6;812,3;812,3
JPEG_25_OPTIM_YCBCR;13,4;704,3;704,3
JPEG_25_ARITH_YCBCR;12,5;756,1;756,1
