PNGQ_FAST;10,9;863,2;863,2
PNGQ_BEST;16,5;572,2;572,2
PNG_FAST;12,1;781,9;781,9
PNG_BEST;18,5;510,2;510,2
JPEG_BEST_NOOPT;12,1;779,2;779,2
JPEG_BEST_OPTIM;11,0;857,6;857,6
JPEG_BEST_ARITH;16,1;586,6;586,6
JPEG_BEST_NOOPT_YCBCR;12,6;747,6;747,6
JPEG_BEST_OPTIM_YCBCR;10,1;937,0;937,0
JPEG_BEST_ARITH_YCBCR;13,0;729,0;729,0
JPEG_95_NOOPT;12,5;755,8;755,8
JPEG_95_OPTIM;12,4;762,7;762,7
JPEG_95_ARITH;11,4;826,6;826,6
JPEG_95_NOOPT_YCBCR;13,3;712,2;712,2
JPEG_95_OPTIM_YCBCR;11,7;810,1;810,1
JPEG_95_ARITH_YCBCR;11,9;795,4;795,4
JPEG_90_NOOPT;11,6;815,1;815,1
JPEG_90_OPTIM;11,8;800,7;800,7
JPEG_90_ARITH;12,1;780,0;780,0
JPEG_90_NOOPT_YCBCR;12,6;748,0;748,0
JPEG_90_OPTIM_YCBCR;12,4;764,4;764,4
JPEG_90_ARITH_YCBCR;12,6;751,2;751,2
JPEG_85_NOOPT;12,7;741,5;741,5
JPEG_85_OPTIM;11,2;842,6;842,6
JPEG_85_ARITH;12,9;734,1;734,1
JPEG_85_NOOPT_YCBCR;12,5;755,0;755,0
JPEG_85_OPTIM_YCBCR;11,7;809,2;809,2
JPEG_85_ARITH_YCBCR;11,6;813,3;813,3
JPEG_80_NOOPT;11,0;862,6;862,6
JPEG_80_OPTIM;12,3;769,8;769,8
JPEG_80_ARITH;11,1;848,9;848,9
JPEG_80_NOOPT_YCBCR;12,8;737,1;737,1
JPEG_80_OPTIM_YCBCR;10,9;869,4;869,4
JPEG_80_ARITH_YCBCR;11,7;809,2;809,2
JPEG_75_NOOPT;14,6;647,9;647,9
JPEG_75_OPTIM;11,8;798,1;798,1
JPEG_75_ARITH;11,4;828,1;828,1
JPEG_75_NOOPT_YCBCR;10,8;874,0;874,0
JPEG_75_OPTIM_YCBCR;12,2;775,4;775,4
JPEG_75_ARITH_YCBCR;11,8;803,7;803,7
JPEG_50_NOOPT;11,1;848,1;848,1
JPEG_50_OPTIM;11,2;843,9;843,9
JPEG_50_ARITH;11,1;853,4;853,4
JPEG_50_NOOPT_YCBCR;12,4;763,0;763,0
JPEG_50_OPTIM_YCBCR;11,7;805,1;805,1
JPEG_50_ARITH_YCBCR;12,3;768,1;768,1
JPEG_25_NOOPT;10,9;867,3;867,3
JPEG_25_OPTIM;14,5;652,2;652,2
JPEG_25_ARITH;11,8;800,9;800,9
JPEG_25_NOOPT_YCBCR;9,9;955,1;955,1
JPEG_25_OPTIM_YCBCR;12,6;753,0;753,0
JPEG_25_ARITH_YCBCR;11,9;796,1;796,1
