PNGQ_FAST;10,8;877,9;877,9
PNGQ_BEST;15,7;600,9;600,9
PNG_FAST;11,4;831,1;831,1
PNG_BEST;19,0;496,9;496,9
JPEG_BEST_NOOPT;11,2;846,0;846,0
JPEG_BEST_OPTIM;14,4;658,2;658,2
JPEG_BEST_ARITH;12,0;789,4;789,4
JPEG_BEST_NOOPT_YCBCR;12,3;769,1;769,1
JPEG_BEST_OPTIM_YCBCR;11,2;842,3;842,3
JPEG_BEST_ARITH_YCBCR;12,7;744,4;744,4
JPEG_95_NOOPT;11,0;860,0;860,0
JPEG_95_OPTIM;12,3;768,4;768,4
JPEG_95_ARITH;12,5;758,9;758,9
JPEG_95_NOOPT_YCBCR;11,2;841,5;841,5
JPEG_95_OPTIM_YCBCR;12,0;790,4;790,4
JPEG_95_ARITH_YCBCR;12,8;740,1;740,1
JPEG_90_NOOPT;12,1;782,1;782,1
JPEG_90_OPTIM;11,4;827,2;827,2
JPEG_90_ARITH;11,8;797,9;797,9
JPEG_90_NOOPT_YCBCR;11,1;852,0;852,0
JPEG_90_OPTIM_YCBCR;11,1;849,8;849,8
JPEG_90_ARITH_YCBCR;11,3;838,8;838,8
JPEG_85_NOOPT;11,4;830,3;830,3
JPEG_85_OPTIM;12,4;759,4;759,4
JPEG_85_ARITH;11,4;829,4;829,4
JPEG_85_NOOPT_YCBCR;11,1;849,3;849,3
JPEG_85_OPTIM_YCBCR;11,0;862,0;862,0
JPEG_85_ARITH_YCBCR;12,8;735,7;735,7
JPEG_80_NOOPT;12,6;749,3;749,3
JPEG_80_OPTIM;11,9;792,9;792,9
JPEG_80_ARITH;12,1;782,8;782,8
JPEG_80_NOOPT_YCBCR;11,5;824,5;824,5
JPEG_80_OPTIM_YCBCR;11,7;806,0;806,0
JPEG_80_ARITH_YCBCR;12,5;756,7;756,7
JPEG_75_NOOPT;12,6;748,1;748,1
JPEG_75_OPTIM;11,6;815,3;815,3
JPEG_75_ARITH;11,3;832,9;832,9
JPEG_75_NOOPT_YCBCR;12,5;754,5;754,5
JPEG_75_OPTIM_YCBCR;13,2;713,5;713,5
JPEG_75_ARITH_YCBCR;12,6;749,8;749,8
JPEG_50_NOOPT;13,1;722,9;722,9
JPEG_50_OPTIM;11,3;837,8;837,8
JPEG_50_ARITH;12,9;730,1;730,1
JPEG_50_NOOPT_YCBCR;11,8;804,0;804,0
JPEG_50_OPTIM_YCBCR;11,8;801,4;801,4
JPEG_50_ARITH_YCBCR;12,7;742,2;742,2
JPEG_25_NOOPT;11,2;846,9;846,9
JPEG_25_OPTIM;13,3;712,9;712,9
JPEG_25_ARITH;12,0;785,9;785,9
JPEG_25_NOOPT_YCBCR;13,9;680,1;680,1
JPEG_25_OPTIM_YCBCR;12,8;737,8;737,8
JPEG_25_ARITH_YCBCR;11,9;795,4;795,4
