
8339456;JPEG_25_ARITH
4657152;JPEG_25_ARITH_YCBCR
27119616;JPEG_25_NOOPT
14540800;JPEG_25_NOOPT_YCBCR
14233600;JPEG_25_OPTIM
7880704;JPEG_25_OPTIM_YCBCR
11378688;JPEG_50_ARITH
5890048;JPEG_50_ARITH_YCBCR
30392320;JPEG_50_NOOPT
15659008;JPEG_50_NOOPT_YCBCR
17596416;JPEG_50_OPTIM
9236480;JPEG_50_OPTIM_YCBCR
15101952;JPEG_75_ARITH
7372800;JPEG_75_ARITH_YCBCR
34574336;JPEG_75_NOOPT
17063936;JPEG_75_NOOPT_YCBCR
21815296;JPEG_75_OPTIM
10842112;JPEG_75_OPTIM_YCBCR
16502784;JPEG_80_ARITH
7979008;JPEG_80_ARITH_YCBCR
36040704;JPEG_80_NOOPT
17620992;JPEG_80_NOOPT_YCBCR
23425024;JPEG_80_OPTIM
11411456;JPEG_80_OPTIM_YCBCR
18374656;JPEG_85_ARITH
8720384;JPEG_85_ARITH_YCBCR
38084608;JPEG_85_NOOPT
18264064;JPEG_85_NOOPT_YCBCR
25378816;JPEG_85_OPTIM
12140544;JPEG_85_OPTIM_YCBCR
21221376;JPEG_90_ARITH
9826304;JPEG_90_ARITH_YCBCR
41435136;JPEG_90_NOOPT
19378176;JPEG_90_NOOPT_YCBCR
28315648;JPEG_90_OPTIM
13213696;JPEG_90_OPTIM_YCBCR
26341376;JPEG_95_ARITH
11657216;JPEG_95_ARITH_YCBCR
47759360;JPEG_95_NOOPT
21671936;JPEG_95_NOOPT_YCBCR
33218560;JPEG_95_OPTIM
15065088;JPEG_95_OPTIM_YCBCR
36114432;JPEG_BEST_ARITH
16379904;JPEG_BEST_ARITH_YCBCR
62574592;JPEG_BEST_NOOPT
28303360;JPEG_BEST_NOOPT_YCBCR
42377216;JPEG_BEST_OPTIM
19460096;JPEG_BEST_OPTIM_YCBCR
12451840;PNG_BEST
20058112;PNG_FAST
8011776;PNGQ_BEST
9670656;PNGQ_FAST
