PNGQ_FAST;26,0;645,1;645,1
PNGQ_BEST;31,5;533,2;533,2
PNG_FAST;9,5;1769,3;1769,3
PNG_BEST;23,6;711,9;711,9
JPEG_BEST_NOOPT;9,3;1814,9;1814,9
JPEG_BEST_OPTIM;8,8;1900,4;1900,4
JPEG_BEST_ARITH;17,9;937,8;937,8
JPEG_BEST_NOOPT_YCBCR;8,6;1948,9;1948,9
JPEG_BEST_OPTIM_YCBCR;9,2;1835,8;1835,8
JPEG_BEST_ARITH_YCBCR;11,3;1488,4;1488,4
JPEG_95_NOOPT;8,3;2014,1;2014,1
JPEG_95_OPTIM;9,8;1710,4;1710,4
JPEG_95_ARITH;13,3;1267,1;1267,1
JPEG_95_NOOPT_YCBCR;9,1;1846,9;1846,9
JPEG_95_OPTIM_YCBCR;8,8;1919,8;1919,8
JPEG_95_ARITH_YCBCR;8,8;1915,7;1915,7
JPEG_90_NOOPT;8,5;1967,5;1967,5
JPEG_90_OPTIM;8,8;1904,5;1904,5
JPEG_90_ARITH;11,7;1439,1;1439,1
JPEG_90_NOOPT_YCBCR;9,6;1741,9;1741,9
JPEG_90_OPTIM_YCBCR;9,3;1801,7;1801,7
JPEG_90_ARITH_YCBCR;8,8;1898,7;1898,7
JPEG_85_NOOPT;8,6;1951,5;1951,5
JPEG_85_OPTIM;8,9;1890,6;1890,6
JPEG_85_ARITH;10,9;1544,6;1544,6
JPEG_85_NOOPT_YCBCR;9,4;1785,0;1785,0
JPEG_85_OPTIM_YCBCR;8,7;1922,5;1922,5
JPEG_85_ARITH_YCBCR;9,4;1786,0;1786,0
JPEG_80_NOOPT;7,7;2191,1;2191,1
JPEG_80_OPTIM;8,9;1882,7;1882,7
JPEG_80_ARITH;10,1;1669,6;1669,6
JPEG_80_NOOPT_YCBCR;10,1;1668,7;1668,7
JPEG_80_OPTIM_YCBCR;8,4;2004,3;2004,3
JPEG_80_ARITH_YCBCR;8,7;1933,4;1933,4
JPEG_75_NOOPT;9,9;1693,7;1693,7
JPEG_75_OPTIM;9,7;1734,6;1734,6
JPEG_75_ARITH;9,4;1781,5;1781,5
JPEG_75_NOOPT_YCBCR;8,5;1984,2;1984,2
JPEG_75_OPTIM_YCBCR;8,4;1999,3;1999,3
JPEG_75_ARITH_YCBCR;10,2;1652,8;1652,8
JPEG_50_NOOPT;8,4;1994,0;1994,0
JPEG_50_OPTIM;8,3;2014,5;2014,5
JPEG_50_ARITH;8,9;1887,3;1887,3
JPEG_50_NOOPT_YCBCR;8,9;1894,5;1894,5
JPEG_50_OPTIM_YCBCR;9,1;1847,7;1847,7
JPEG_50_ARITH_YCBCR;8,8;1901,4;1901,4
JPEG_25_NOOPT;8,3;2012,0;2012,0
JPEG_25_OPTIM;9,4;1792,3;1792,3
JPEG_25_ARITH;7,9;2139,9;2139,9
JPEG_25_NOOPT_YCBCR;7,7;2194,2;2194,2
JPEG_25_OPTIM_YCBCR;8,7;1940,1;1940,1
JPEG_25_ARITH_YCBCR;8,7;1924,6;1924,6
