PNGQ_FAST;27,4;613,5;613,5
PNGQ_BEST;31,1;540,5;540,5
PNG_FAST;9,7;1735,9;1735,9
PNG_BEST;23,6;710,9;710,9
JPEG_BEST_NOOPT;8,0;2111,4;2111,4
JPEG_BEST_OPTIM;8,9;1883,9;1883,9
JPEG_BEST_ARITH;18,2;921,1;921,1
JPEG_BEST_NOOPT_YCBCR;9,6;1745,7;1745,7
JPEG_BEST_OPTIM_YCBCR;9,1;1849,9;1849,9
JPEG_BEST_ARITH_YCBCR;11,1;1508,8;1508,8
JPEG_95_NOOPT;8,1;2076,3;2076,3
JPEG_95_OPTIM;8,6;1961,8;1961,8
JPEG_95_ARITH;13,4;1256,6;1256,6
JPEG_95_NOOPT_YCBCR;9,6;1758,2;1758,2
JPEG_95_OPTIM_YCBCR;8,7;1921,0;1921,0
JPEG_95_ARITH_YCBCR;8,4;2011,3;2011,3
JPEG_90_NOOPT;8,6;1955,8;1955,8
JPEG_90_OPTIM;9,2;1824,5;1824,5
JPEG_90_ARITH;11,4;1473,5;1473,5
JPEG_90_NOOPT_YCBCR;8,7;1925,1;1925,1
JPEG_90_OPTIM_YCBCR;9,4;1791,2;1791,2
JPEG_90_ARITH_YCBCR;8,6;1951,1;1951,1
JPEG_85_NOOPT;7,8;2143,5;2143,5
JPEG_85_OPTIM;8,6;1951,1;1951,1
JPEG_85_ARITH;10,1;1665,7;1665,7
JPEG_85_NOOPT_YCBCR;8,9;1888,1;1888,1
JPEG_85_OPTIM_YCBCR;8,5;1981,2;1981,2
JPEG_85_ARITH_YCBCR;8,9;1878,5;1878,5
JPEG_80_NOOPT;9,2;1829,2;1829,2
JPEG_80_OPTIM;10,1;1662,0;1662,0
JPEG_80_ARITH;9,8;1711,5;1711,5
JPEG_80_NOOPT_YCBCR;9,3;1804,6;1804,6
JPEG_80_OPTIM_YCBCR;8,4;1992,7;1992,7
JPEG_80_ARITH_YCBCR;9,8;1715,7;1715,7
JPEG_75_NOOPT;8,6;1960,9;1960,9
JPEG_75_OPTIM;8,4;2009,7;2009,7
JPEG_75_ARITH;9,3;1814,0;1814,0
JPEG_75_NOOPT_YCBCR;8,1;2077,7;2077,7
JPEG_75_OPTIM_YCBCR;8,8;1898,8;1898,8
JPEG_75_ARITH_YCBCR;9,5;1769,9;1769,9
JPEG_50_NOOPT;8,5;1985,5;1985,5
JPEG_50_OPTIM;9,2;1829,6;1829,6
JPEG_50_ARITH;9,2;1829,1;1829,1
JPEG_50_NOOPT_YCBCR;7,8;2159,8;2159,8
JPEG_50_OPTIM_YCBCR;7,4;2275,5;2275,5
JPEG_50_ARITH_YCBCR;8,6;1946,6;1946,6
JPEG_25_NOOPT;8,4;2006,9;2006,9
JPEG_25_OPTIM;8,7;1927,1;1927,1
JPEG_25_ARITH;8,8;1915,8;1915,8
JPEG_25_NOOPT_YCBCR;8,5;1970,9;1970,9
JPEG_25_OPTIM_YCBCR;8,6;1949,8;1949,8
JPEG_25_ARITH_YCBCR;9,1;1838,3;1838,3
