15843328;JPEG_25_ARITH
8871936;JPEG_25_ARITH_YCBCR
31404032;JPEG_25_NOOPT
23191552;JPEG_25_NOOPT_YCBCR
21258240;JPEG_25_OPTIM
12402688;JPEG_25_OPTIM_YCBCR
23355392;JPEG_50_ARITH
12296192;JPEG_50_ARITH_YCBCR
39571456;JPEG_50_NOOPT
25706496;JPEG_50_NOOPT_YCBCR
29536256;JPEG_50_OPTIM
15794176;JPEG_50_OPTIM_YCBCR
33480704;JPEG_75_ARITH
16281600;JPEG_75_ARITH_YCBCR
50491392;JPEG_75_NOOPT
29593600;JPEG_75_NOOPT_YCBCR
40644608;JPEG_75_OPTIM
19939328;JPEG_75_OPTIM_YCBCR
37818368;JPEG_80_ARITH
17936384;JPEG_80_ARITH_YCBCR
55087104;JPEG_80_NOOPT
31424512;JPEG_80_NOOPT_YCBCR
45260800;JPEG_80_OPTIM
21770240;JPEG_80_OPTIM_YCBCR
43470848;JPEG_85_ARITH
20361216;JPEG_85_ARITH_YCBCR
62058496;JPEG_85_NOOPT
33804288;JPEG_85_NOOPT_YCBCR
51601408;JPEG_85_OPTIM
24412160;JPEG_85_OPTIM_YCBCR
53207040;JPEG_90_ARITH
24158208;JPEG_90_ARITH_YCBCR
73134080;JPEG_90_NOOPT
38088704;JPEG_90_NOOPT_YCBCR
62169088;JPEG_90_OPTIM
28540928;JPEG_90_OPTIM_YCBCR
72884224;JPEG_95_ARITH
32247808;JPEG_95_ARITH_YCBCR
95768576;JPEG_95_NOOPT
47316992;JPEG_95_NOOPT_YCBCR
83496960;JPEG_95_OPTIM
37359616;JPEG_95_OPTIM_YCBCR
122048512;JPEG_BEST_ARITH
61190144;JPEG_BEST_ARITH_YCBCR
149655552;JPEG_BEST_NOOPT
79855616;JPEG_BEST_NOOPT_YCBCR
132268032;JPEG_BEST_OPTIM
66441216;JPEG_BEST_OPTIM_YCBCR
120463360;PNG_BEST
132390912;PNG_FAST
55963648;PNGQ_BEST
57880576;PNGQ_FAST
