PNGQ_FAST;26,1;643,6;643,6
PNGQ_BEST;31,9;526,4;526,4
PNG_FAST;9,6;1758,7;1758,7
PNG_BEST;23,9;701,6;701,6
JPEG_BEST_NOOPT;7,9;2121,5;2121,5
JPEG_BEST_OPTIM;9,3;1805,1;1805,1
JPEG_BEST_ARITH;18,3;920,4;920,4
JPEG_BEST_NOOPT_YCBCR;8,4;1999,4;1999,4
JPEG_BEST_OPTIM_YCBCR;8,6;1956,1;1956,1
JPEG_BEST_ARITH_YCBCR;10,9;1542,9;1542,9
JPEG_95_NOOPT;8,1;2066,8;2066,8
JPEG_95_OPTIM;9,4;1786,8;1786,8
JPEG_95_ARITH;13,1;1280,3;1280,3
JPEG_95_NOOPT_YCBCR;9,2;1822,9;1822,9
JPEG_95_OPTIM_YCBCR;8,5;1979,6;1979,6
JPEG_95_ARITH_YCBCR;9,0;1866,0;1866,0
JPEG_90_NOOPT;7,8;2154,5;2154,5
JPEG_90_OPTIM;8,3;2015,6;2015,6
JPEG_90_ARITH;11,3;1481,6;1481,6
JPEG_90_NOOPT_YCBCR;8,6;1951,6;1951,6
JPEG_90_OPTIM_YCBCR;9,6;1756,8;1756,8
JPEG_90_ARITH_YCBCR;9,9;1690,4;1690,4
JPEG_85_NOOPT;8,6;1961,4;1961,4
JPEG_85_OPTIM;8,7;1938,8;1938,8
JPEG_85_ARITH;10,4;1619,0;1619,0
JPEG_85_NOOPT_YCBCR;9,4;1796,7;1796,7
JPEG_85_OPTIM_YCBCR;9,4;1791,0;1791,0
JPEG_85_ARITH_YCBCR;8,4;2006,7;2006,7
JPEG_80_NOOPT;8,2;2047,1;2047,1
JPEG_80_OPTIM;9,0;1861,9;1861,9
JPEG_80_ARITH;9,7;1738,1;1738,1
JPEG_80_NOOPT_YCBCR;9,3;1801,8;1801,8
JPEG_80_OPTIM_YCBCR;7,6;2207,7;2207,7
JPEG_80_ARITH_YCBCR;8,5;1984,5;1984,5
JPEG_75_NOOPT;8,2;2050,1;2050,1
JPEG_75_OPTIM;8,7;1931,4;1931,4
JPEG_75_ARITH;9,6;1748,2;1748,2
JPEG_75_NOOPT_YCBCR;8,9;1881,5;1881,5
JPEG_75_OPTIM_YCBCR;9,8;1713,1;1713,1
JPEG_75_ARITH_YCBCR;9,7;1731,3;1731,3
JPEG_50_NOOPT;8,3;2030,3;2030,3
JPEG_50_OPTIM;7,5;2233,6;2233,6
JPEG_50_ARITH;9,6;1753,4;1753,4
JPEG_50_NOOPT_YCBCR;9,0;1859,9;1859,9
JPEG_50_OPTIM_YCBCR;8,9;1889,2;1889,2
JPEG_50_ARITH_YCBCR;8,1;2079,9;2079,9
JPEG_25_NOOPT;8,5;1978,1;1978,1
JPEG_25_OPTIM;8,7;1933,6;1933,6
JPEG_25_ARITH;8,5;1967,8;1967,8
JPEG_25_NOOPT_YCBCR;8,1;2071,8;2071,8
JPEG_25_OPTIM_YCBCR;9,1;1853,4;1853,4
JPEG_25_ARITH_YCBCR;9,7;1734,4;1734,4
