PNGQ_FAST;24,7;382,7;382,7
PNGQ_BEST;30,1;313,8;313,8
PNG_FAST;9,3;1021,2;1021,2
PNG_BEST;23,8;397,6;397,6
JPEG_BEST_NOOPT;8,4;1125,0;1125,0
JPEG_BEST_OPTIM;8,7;1082,6;1082,6
JPEG_BEST_ARITH;18,1;521,9;521,9
JPEG_BEST_NOOPT_YCBCR;13,2;718,2;718,2
JPEG_BEST_OPTIM_YCBCR;9,2;1029,1;1029,1
JPEG_BEST_ARITH_YCBCR;10,7;884,4;884,4
JPEG_95_NOOPT;9,0;1048,5;1048,5
JPEG_95_OPTIM;8,1;1165,3;1165,3
JPEG_95_ARITH;13,8;685,2;685,2
JPEG_95_NOOPT_YCBCR;7,9;1191,5;1191,5
JPEG_95_OPTIM_YCBCR;8,6;1097,1;1097,1
JPEG_95_ARITH_YCBCR;9,5;995,8;995,8
JPEG_90_NOOPT;8,2;1155,3;1155,3
JPEG_90_OPTIM;8,8;1070,6;1070,6
JPEG_90_ARITH;11,4;828,6;828,6
JPEG_90_NOOPT_YCBCR;8,2;1153,2;1153,2
JPEG_90_OPTIM_YCBCR;8,8;1079,9;1079,9
JPEG_90_ARITH_YCBCR;8,3;1133,1;1133,1
JPEG_85_NOOPT;8,8;1069,7;1069,7
JPEG_85_OPTIM;8,5;1108,4;1108,4
JPEG_85_ARITH;10,0;948,7;948,7
JPEG_85_NOOPT_YCBCR;8,7;1081,9;1081,9
JPEG_85_OPTIM_YCBCR;9,0;1053,0;1053,0
JPEG_85_ARITH_YCBCR;9,1;1033,6;1033,6
JPEG_80_NOOPT;8,0;1179,7;1179,7
JPEG_80_OPTIM;7,5;1254,9;1254,9
JPEG_80_ARITH;9,6;984,6;984,6
JPEG_80_NOOPT_YCBCR;9,0;1049,7;1049,7
JPEG_80_OPTIM_YCBCR;8,0;1188,2;1188,2
JPEG_80_ARITH_YCBCR;8,6;1104,9;1104,9
JPEG_75_NOOPT;7,6;1237,1;1237,1
JPEG_75_OPTIM;7,9;1190,8;1190,8
JPEG_75_ARITH;9,1;1038,8;1038,8
JPEG_75_NOOPT_YCBCR;8,3;1140,4;1140,4
JPEG_75_OPTIM_YCBCR;8,7;1082,2;1082,2
JPEG_75_ARITH_YCBCR;8,5;1109,8;1109,8
JPEG_50_NOOPT;7,8;1204,8;1204,8
JPEG_50_OPTIM;7,7;1220,7;1220,7
JPEG_50_ARITH;8,5;1112,9;1112,9
JPEG_50_NOOPT_YCBCR;8,9;1065,3;1065,3
JPEG_50_OPTIM_YCBCR;8,3;1142,6;1142,6
JPEG_50_ARITH_YCBCR;7,6;1245,6;1245,6
JPEG_25_NOOPT;9,0;1045,7;1045,7
JPEG_25_OPTIM;8,4;1128,3;1128,3
JPEG_25_ARITH;8,9;1057,1;1057,1
JPEG_25_NOOPT_YCBCR;8,8;1069,8;1069,8
JPEG_25_OPTIM_YCBCR;9,1;1034,5;1034,5
JPEG_25_ARITH_YCBCR;8,3;1138,9;1138,9
