14180352;JPEG_25_ARITH
7434240;JPEG_25_ARITH_YCBCR
31899648;JPEG_25_NOOPT
16273408;JPEG_25_NOOPT_YCBCR
19427328;JPEG_25_OPTIM
10223616;JPEG_25_OPTIM_YCBCR
21737472;JPEG_50_ARITH
10293248;JPEG_50_ARITH_YCBCR
39694336;JPEG_50_NOOPT
18935808;JPEG_50_NOOPT_YCBCR
27668480;JPEG_50_OPTIM
13205504;JPEG_50_OPTIM_YCBCR
31969280;JPEG_75_ARITH
14258176;JPEG_75_ARITH_YCBCR
50561024;JPEG_75_NOOPT
23101440;JPEG_75_NOOPT_YCBCR
38887424;JPEG_75_OPTIM
17469440;JPEG_75_OPTIM_YCBCR
36261888;JPEG_80_ARITH
15912960;JPEG_80_ARITH_YCBCR
55054336;JPEG_80_NOOPT
24952832;JPEG_80_NOOPT_YCBCR
43479040;JPEG_80_OPTIM
19259392;JPEG_80_OPTIM_YCBCR
41975808;JPEG_85_ARITH
18173952;JPEG_85_ARITH_YCBCR
61272064;JPEG_85_NOOPT
27369472;JPEG_85_NOOPT_YCBCR
49840128;JPEG_85_OPTIM
21831680;JPEG_85_OPTIM_YCBCR
51765248;JPEG_90_ARITH
22110208;JPEG_90_ARITH_YCBCR
72249344;JPEG_90_NOOPT
31608832;JPEG_90_NOOPT_YCBCR
60530688;JPEG_90_OPTIM
26021888;JPEG_90_OPTIM_YCBCR
71573504;JPEG_95_ARITH
30081024;JPEG_95_ARITH_YCBCR
94998528;JPEG_95_NOOPT
40947712;JPEG_95_NOOPT_YCBCR
81944576;JPEG_95_OPTIM
34668544;JPEG_95_OPTIM_YCBCR
121028608;JPEG_BEST_ARITH
58417152;JPEG_BEST_ARITH_YCBCR
149139456;JPEG_BEST_NOOPT
73031680;JPEG_BEST_NOOPT_YCBCR
131059712;JPEG_BEST_OPTIM
63283200;JPEG_BEST_OPTIM_YCBCR
120131584;PNG_BEST
131629056;PNG_FAST
52846592;PNGQ_BEST
54599680;PNGQ_FAST
