JPEG_85_OPTIM_YCBCR;failed to seed tile z8,x120,y150; 11,6;408,8;408,8
JPEG_95_OPTIM_YCBCR;failed to seed tile z8,x120,y150; 11,6;406,8;406,8
PNGQ_BEST;failed to seed tile z8,x120,y150; 30,0;157,3;157,3
PNGQ_FAST;failed to seed tile z8,x120,y150; 29,4;160,5;160,5
JPEG_BEST_OPTIM_YCBCR;failed to seed tile z8,x120,y150; 12,1;391,7;391,7
JPEG_BEST_NOOPT_YCBCR;failed to seed tile z8,x120,y150; 11,3;419,1;419,1
PNG_BEST;failed to seed tile z8,x120,y150; 18,2;260,1;260,1
PNG_FAST;failed to seed tile z8,x120,y150; 12,4;379,7;379,7
