PNGQ_FAST;79,0;69,1;69,1
PNGQ_BEST;75,3;72,5;72,5
PNG_FAST;76,3;71,6;71,6
PNG_BEST;77,4;70,5;70,5
JPEG_BEST_NOOPT;78,0;70,0;70,0
JPEG_BEST_OPTIM;76,4;71,5;71,5
JPEG_BEST_ARITH;78,4;69,6;69,6
JPEG_BEST_NOOPT_YCBCR;78,3;69,7;69,7
JPEG_BEST_OPTIM_YCBCR;76,7;71,2;71,2
JPEG_BEST_ARITH_YCBCR;77,3;70,6;70,6
JPEG_95_NOOPT;failed to seed tile z4,x4,y4: sqlite backend failed to open db /mapcache/cache/sqlite/tiles_JPEG_95_NOOPT,db: unable to open database file 78,0;70,0;70,0
JPEG_95_OPTIM;75,3;72,5;72,5
JPEG_95_ARITH;78,3;69,7;69,7
JPEG_95_NOOPT_YCBCR;78,3;69,7;69,7
JPEG_95_OPTIM_YCBCR;76,4;71,4;71,4
JPEG_95_ARITH_YCBCR;77,4;70,5;70,5
JPEG_90_NOOPT;80,4;67,9;67,9
JPEG_90_OPTIM;77,4;70,6;70,6
JPEG_90_ARITH;70,2;77,8;77,8
JPEG_90_NOOPT_YCBCR;69,4;78,7;78,7
JPEG_90_OPTIM_YCBCR;74,8;73,0;73,0
JPEG_90_ARITH_YCBCR;73,4;74,4;74,4
JPEG_85_NOOPT;78,5;69,6;69,6
JPEG_85_OPTIM;failed to seed tile z5,x23,y25: sqlite backend failed to open db /mapcache/cache/sqlite/tiles_JPEG_85_OPTIM,db: unable to open database file 81,5;67,0;67,0
JPEG_85_ARITH;84,4;64,7;64,7
JPEG_85_NOOPT_YCBCR;83,3;65,5;65,5
JPEG_85_OPTIM_YCBCR;failed to seed tile z6,x0,y12: sqlite backend failed to open db /mapcache/cache/sqlite/tiles_JPEG_85_OPTIM_YCBCR,db: unable to open database file 82,9;65,9;65,9
JPEG_85_ARITH_YCBCR;81,3;67,2;67,2
JPEG_80_NOOPT;82,4;66,2;66,2
JPEG_80_OPTIM;76,4;71,5;71,5
JPEG_80_ARITH;80,5;67,9;67,9
JPEG_80_NOOPT_YCBCR;82,5;66,2;66,2
JPEG_80_OPTIM_YCBCR;84,3;64,7;64,7
JPEG_80_ARITH_YCBCR;78,4;69,7;69,7
JPEG_75_NOOPT;79,5;68,7;68,7
JPEG_75_OPTIM;77,4;70,6;70,6
JPEG_75_ARITH;81,4;67,1;67,1
JPEG_75_NOOPT_YCBCR;79,4;68,8;68,8
JPEG_75_OPTIM_YCBCR;78,5;69,6;69,6
JPEG_75_ARITH_YCBCR;88,2;61,9;61,9
JPEG_50_NOOPT;79,4;68,8;68,8
JPEG_50_OPTIM;80,4;68,0;68,0
JPEG_50_ARITH;78,7;69,4;69,4
JPEG_50_NOOPT_YCBCR;82,4;66,3;66,3
JPEG_50_OPTIM_YCBCR;80,5;67,8;67,8
JPEG_50_ARITH_YCBCR;97,5;56,0;56,0
JPEG_25_NOOPT;79,6;68,6;68,6
JPEG_25_OPTIM;80,5;67,9;67,9
JPEG_25_ARITH;82,5;66,2;66,2
JPEG_25_NOOPT_YCBCR;82,0;66,6;66,6
JPEG_25_OPTIM_YCBCR;85,4;64,0;64,0
JPEG_25_ARITH_YCBCR;84,4;64,7;64,7
