14176256;JPEG_25_ARITH
7340032;JPEG_25_ARITH_YCBCR
31858688;JPEG_25_NOOPT
16506880;JPEG_25_NOOPT_YCBCR
19533824;JPEG_25_OPTIM
10182656;JPEG_25_OPTIM_YCBCR
21811200;JPEG_50_ARITH
10309632;JPEG_50_ARITH_YCBCR
39706624;JPEG_50_NOOPT
19173376;JPEG_50_NOOPT_YCBCR
27697152;JPEG_50_OPTIM
13287424;JPEG_50_OPTIM_YCBCR
31928320;JPEG_75_ARITH
14274560;JPEG_75_ARITH_YCBCR
50450432;JPEG_75_NOOPT
23195648;JPEG_75_NOOPT_YCBCR
39002112;JPEG_75_OPTIM
17510400;JPEG_75_OPTIM_YCBCR
36167680;JPEG_80_ARITH
15900672;JPEG_80_ARITH_YCBCR
54988800;JPEG_80_NOOPT
25022464;JPEG_80_NOOPT_YCBCR
43458560;JPEG_80_OPTIM
19279872;JPEG_80_OPTIM_YCBCR
41902080;JPEG_85_ARITH
18182144;JPEG_85_ARITH_YCBCR
61210624;JPEG_85_NOOPT
27455488;JPEG_85_NOOPT_YCBCR
49831936;JPEG_85_OPTIM
21741568;JPEG_85_OPTIM_YCBCR
51613696;JPEG_90_ARITH
22056960;JPEG_90_ARITH_YCBCR
72011776;JPEG_90_NOOPT
31899648;JPEG_90_NOOPT_YCBCR
60448768;JPEG_90_OPTIM
26091520;JPEG_90_OPTIM_YCBCR
71258112;JPEG_95_ARITH
30031872;JPEG_95_ARITH_YCBCR
94711808;JPEG_95_NOOPT
41140224;JPEG_95_NOOPT_YCBCR
81899520;JPEG_95_OPTIM
34619392;JPEG_95_OPTIM_YCBCR
120709120;JPEG_BEST_ARITH
58310656;JPEG_BEST_ARITH_YCBCR
148766720;JPEG_BEST_NOOPT
73035776;JPEG_BEST_NOOPT_YCBCR
130904064;JPEG_BEST_OPTIM
63180800;JPEG_BEST_OPTIM_YCBCR
119967744;PNG_BEST
131411968;PNG_FAST
52813824;PNGQ_BEST
54501376;PNGQ_FAST
