PNGQ_FAST;92,5;59,0;59,0
PNGQ_BEST;93,5;58,4;58,4
PNG_FAST;92,5;59,0;59,0
PNG_BEST;93,6;58,3;58,3
JPEG_BEST_NOOPT;101,5;53,8;53,8
JPEG_BEST_OPTIM;95,5;57,2;57,2
JPEG_BEST_ARITH;95,5;57,2;57,2
JPEG_BEST_NOOPT_YCBCR;96,4;56,6;56,6
JPEG_BEST_OPTIM_YCBCR;95,4;57,2;57,2
JPEG_BEST_ARITH_YCBCR;99,5;54,9;54,9
JPEG_95_NOOPT;94,9;57,5;57,5
JPEG_95_OPTIM;70,6;77,4;77,4
JPEG_95_ARITH;74,4;73,4;73,4
JPEG_95_NOOPT_YCBCR;74,7;73,1;73,1
JPEG_95_OPTIM_YCBCR;73,9;73,9;73,9
JPEG_95_ARITH_YCBCR;90,6;60,3;60,3
JPEG_90_NOOPT;96,5;56,6;56,6
JPEG_90_OPTIM;/mapcache/mapcache_seed_test_all_formats,sh: line 2: 97041 Segmentation fault;;;(core dumped) mapcache_seed -c /mapcache/config,xml -g MapGrid -t pnoa_photo_$i -n 100 -L /mapcache/logs/failed_pnoa_photo_${i}_0_6,log -P 100 -z 0,6 -M 1,1 -i scanline -b
JPEG_90_ARITH;97,5;56,0;56,0
JPEG_90_NOOPT_YCBCR;80,7;67,7;67,7
JPEG_90_OPTIM_YCBCR;69,0;79,1;79,1
JPEG_90_ARITH_YCBCR;70,3;77,6;77,6
JPEG_85_NOOPT;79,5;68,7;68,7
JPEG_85_OPTIM;70,5;77,5;77,5
JPEG_85_ARITH;67,1;81,3;81,3
JPEG_85_NOOPT_YCBCR;69,1;79,1;79,1
JPEG_85_OPTIM_YCBCR;68,2;80,1;80,1
JPEG_85_ARITH_YCBCR;68,8;79,3;79,3
JPEG_80_NOOPT;72,8;75,0;75,0
JPEG_80_OPTIM;70,0;78,0;78,0
JPEG_80_ARITH;68,8;79,4;79,4
JPEG_80_NOOPT_YCBCR;74,0;73,8;73,8
JPEG_80_OPTIM_YCBCR;71,3;76,6;76,6
JPEG_80_ARITH_YCBCR;69,6;78,4;78,4
JPEG_75_NOOPT;75,4;72,5;72,5
JPEG_75_OPTIM;70,1;77,9;77,9
JPEG_75_ARITH;69,4;78,7;78,7
JPEG_75_NOOPT_YCBCR;72,3;75,6;75,6
JPEG_75_OPTIM_YCBCR;74,5;73,3;73,3
JPEG_75_ARITH_YCBCR;76,3;71,6;71,6
JPEG_50_NOOPT;84,8;64,4;64,4
JPEG_50_OPTIM;77,0;70,9;70,9
JPEG_50_ARITH;79,5;68,7;68,7
JPEG_50_NOOPT_YCBCR;87,8;62,2;62,2
JPEG_50_OPTIM_YCBCR;69,5;78,6;78,6
JPEG_50_ARITH_YCBCR;71,4;76,5;76,5
JPEG_25_NOOPT;71,2;76,7;76,7
JPEG_25_OPTIM;70,6;77,4;77,4
JPEG_25_ARITH;72,4;75,4;75,4
JPEG_25_NOOPT_YCBCR;71,4;76,5;76,5
JPEG_25_OPTIM_YCBCR;69,3;78,8;78,8
JPEG_25_ARITH_YCBCR;73,5;74,3;74,3
